Customer_ID,Customer_Name,Gender,Age,Age_Group,City,State,Region,Customer_Segment,Customer_Since
C00301,Customer 00301,Male,39,31-40,Jaipur,Rajasthan,North,Small Business,2022-04-08
C00302,Customer 00302,Female,28,21-30,Patna,Bihar,East,Small Business,2024-06-13
C00303,Customer 00303,Female,45,41-50,Mumbai,Maharashtra,West,Small Business,2023-01-18
C00304,Customer 00304,Female,44,41-50,Surat,Gujarat,West,Corporate,2023-07-01
C00305,Customer 00305,Female,26,21-30,Chandigarh,Chandigarh,North,Small Business,2025-05-18
C00306,Customer 00306,Female,41,41-50,Chennai,Tamil Nadu,South,Consumer,2022-06-13
C00307,Customer 00307,Female,40,31-40,Patna,Bihar,East,Small Business,2025-05-19
C00308,Customer 00308,Male,49,41-50,Pune,Maharashtra,West,Small Business,2024-07-04
C00309,Customer 00309,Female,60,51-60,Jaipur,Rajasthan,North,Small Business,2023-07-17
C00310,Customer 00310,Male,46,41-50,Jaipur,Rajasthan,North,Small Business,2024-11-16
C00311,Customer 00311,Male,30,21-30,Chennai,Tamil Nadu,South,Corporate,2024-06-16
C00312,Customer 00312,Male,25,21-30,Jaipur,Rajasthan,North,Consumer,2024-01-21
C00313,Customer 00313,Female,57,51-60,Ranchi,Jharkhand,East,Consumer,2025-05-24
C00314,Customer 00314,Female,44,41-50,Bengaluru,Karnataka,South,Small Business,2024-06-28
C00315,Customer 00315,Male,54,51-60,Chandigarh,Chandigarh,North,Small Business,2024-03-26
C00316,Customer 00316,Female,36,31-40,Patna,Bihar,East,Consumer,2022-02-23
C00317,Customer 00317,Female,54,51-60,Chennai,Tamil Nadu,South,Small Business,2025-02-24
C00318,Customer 00318,Female,37,31-40,Lucknow,Uttar Pradesh,North,Corporate,2024-07-02
C00319,Customer 00319,Female,52,51-60,Hyderabad,Telangana,South,Consumer,2022-09-09
C00320,Customer 00320,Male,49,41-50,Bengaluru,Karnataka,South,Consumer,2024-06-30
C00321,Customer 00321,Female,43,41-50,Chandigarh,Chandigarh,North,Corporate,2022-05-13
C00322,Customer 00322,Female,31,31-40,Bhubaneswar,Odisha,East,Corporate,2022-12-23
C00323,Customer 00323,Male,28,21-30,Ranchi,Jharkhand,East,Consumer,2022-10-12
C00324,Customer 00324,Female,22,21-30,Kochi,Kerala,South,Small Business,2025-02-08
C00325,Customer 00325,Female,56,51-60,Ranchi,Jharkhand,East,Consumer,2025-06-07
C00326,Customer 00326,Male,40,31-40,Chandigarh,Chandigarh,North,Small Business,2024-09-07
C00327,Customer 00327,Female,57,51-60,Pune,Maharashtra,West,Consumer,2022-09-14
C00328,Customer 00328,Male,49,41-50,Patna,Bihar,East,Small Business,2024-11-25
C00329,Customer 00329,Male,56,51-60,Ranchi,Jharkhand,East,Corporate,2025-04-18
C00330,Customer 00330,Male,48,41-50,Chennai,Tamil Nadu,South,Corporate,2022-04-24
C00331,Customer 00331,Male,40,31-40,Lucknow,Uttar Pradesh,North,Consumer,2022-11-28
C00332,Customer 00332,Male,43,41-50,Patna,Bihar,East,Corporate,2023-08-05
C00333,Customer 00333,Female,33,31-40,Chandigarh,Chandigarh,North,Corporate,2025-02-02
C00334,Customer 00334,Male,40,31-40,Kolkata,West Bengal,East,Corporate,2024-12-28
C00335,Customer 00335,Male,58,51-60,Chandigarh,Chandigarh,North,Corporate,2022-11-12
C00336,Customer 00336,Female,57,51-60,Chennai,Tamil Nadu,South,Consumer,2022-02-28
C00337,Customer 00337,Male,57,51-60,Chandigarh,Chandigarh,North,Small Business,2023-03-08
C00338,Customer 00338,Male,52,51-60,Pune,Maharashtra,West,Corporate,2025-01-22
C00339,Customer 00339,Female,51,51-60,Bhubaneswar,Odisha,East,Consumer,2024-04-11
C00340,Customer 00340,Female,25,21-30,Bhubaneswar,Odisha,East,Corporate,2022-05-03
C00341,Customer 00341,Female,47,41-50,Chennai,Tamil Nadu,South,Small Business,2024-08-09
C00342,Customer 00342,Female,59,51-60,Hyderabad,Telangana,South,Consumer,2023-10-03
C00343,Customer 00343,Female,46,41-50,Patna,Bihar,East,Consumer,2024-01-29
C00344,Customer 00344,Female,36,31-40,Lucknow,Uttar Pradesh,North,Small Business,2022-09-08
C00345,Customer 00345,Female,36,31-40,Kolkata,West Bengal,East,Consumer,2022-07-18
C00346,Customer 00346,Female,45,41-50,Jaipur,Rajasthan,North,Corporate,2024-05-06
C00347,Customer 00347,Male,41,41-50,Kochi,Kerala,South,Corporate,2023-10-03
C00348,Customer 00348,Male,52,51-60,Hyderabad,Telangana,South,Corporate,2024-08-14
C00349,Customer 00349,Female,52,51-60,Surat,Gujarat,West,Consumer,2022-07-04
C00350,Customer 00350,Female,36,31-40,Mumbai,Maharashtra,West,Consumer,2025-04-09
C00351,Customer 00351,Male,24,21-30,Ranchi,Jharkhand,East,Small Business,2024-10-10
C00352,Customer 00352,Female,55,51-60,Surat,Gujarat,West,Consumer,2022-08-09
C00353,Customer 00353,Male,37,31-40,Pune,Maharashtra,West,Corporate,2024-01-20
C00354,Customer 00354,Female,23,21-30,Mumbai,Maharashtra,West,Small Business,2022-04-15
C00355,Customer 00355,Female,56,51-60,Hyderabad,Telangana,South,Small Business,2022-05-31
C00356,Customer 00356,Female,56,51-60,Mumbai,Maharashtra,West,Small Business,2025-06-30
C00357,Customer 00357,Male,27,21-30,Lucknow,Uttar Pradesh,North,Small Business,2024-02-04
C00358,Customer 00358,Female,30,21-30,Patna,Bihar,East,Consumer,2025-05-18
C00359,Customer 00359,Male,23,21-30,Mumbai,Maharashtra,West,Consumer,2022-10-08
C00360,Customer 00360,Female,54,51-60,Patna,Bihar,East,Small Business,2022-11-02
C00361,Customer 00361,Female,60,51-60,Bengaluru,Karnataka,South,Small Business,2022-11-29
C00362,Customer 00362,Female,58,51-60,Mumbai,Maharashtra,West,Small Business,2024-11-04
C00363,Customer 00363,Female,51,51-60,Surat,Gujarat,West,Consumer,2024-01-25
C00364,Customer 00364,Male,47,41-50,Patna,Bihar,East,Corporate,2023-09-23
C00365,Customer 00365,Female,37,31-40,Delhi,Delhi,North,Corporate,2025-03-30
C00366,Customer 00366,Male,58,51-60,Kochi,Kerala,South,Small Business,2022-12-16
C00367,Customer 00367,Male,36,31-40,Mumbai,Maharashtra,West,Consumer,2025-03-18
C00368,Customer 00368,Male,22,21-30,Lucknow,Uttar Pradesh,North,Small Business,2023-10-05
C00369,Customer 00369,Male,47,41-50,Pune,Maharashtra,West,Corporate,2023-02-22
C00370,Customer 00370,Female,24,21-30,Pune,Maharashtra,West,Corporate,2022-10-10
C00371,Customer 00371,Female,51,51-60,Hyderabad,Telangana,South,Corporate,2024-02-11
C00372,Customer 00372,Male,50,41-50,Patna,Bihar,East,Corporate,2023-12-03
C00373,Customer 00373,Female,60,51-60,Ranchi,Jharkhand,East,Small Business,2023-01-29
C00374,Customer 00374,Female,56,51-60,Kochi,Kerala,South,Small Business,2023-04-06
C00375,Customer 00375,Female,34,31-40,Bhubaneswar,Odisha,East,Corporate,2024-09-28
C00376,Customer 00376,Female,43,41-50,Patna,Bihar,East,Corporate,2023-07-15
C00377,Customer 00377,Male,57,51-60,Bhubaneswar,Odisha,East,Corporate,2025-01-17
C00378,Customer 00378,Female,43,41-50,Mumbai,Maharashtra,West,Consumer,2023-08-18
C00379,Customer 00379,Female,26,21-30,Jaipur,Rajasthan,North,Small Business,2024-06-24
C00380,Customer 00380,Female,34,31-40,Kolkata,West Bengal,East,Consumer,2025-01-08
C00381,Customer 00381,Female,29,21-30,Kolkata,West Bengal,East,Consumer,2025-06-14
C00382,Customer 00382,Male,24,21-30,Kochi,Kerala,South,Corporate,2024-12-23
C00383,Customer 00383,Male,24,21-30,Kochi,Kerala,South,Consumer,2024-04-26
C00384,Customer 00384,Female,27,21-30,Patna,Bihar,East,Corporate,2022-10-09
C00385,Customer 00385,Male,47,41-50,Delhi,Delhi,North,Corporate,2024-09-01
C00386,Customer 00386,Male,39,31-40,Surat,Gujarat,West,Small Business,2023-08-08
C00387,Customer 00387,Male,57,51-60,Jaipur,Rajasthan,North,Consumer,2024-12-31
C00388,Customer 00388,Male,47,41-50,Jaipur,Rajasthan,North,Consumer,2022-03-16
C00389,Customer 00389,Female,32,31-40,Mumbai,Maharashtra,West,Corporate,2023-08-16
C00390,Customer 00390,Male,40,31-40,Jaipur,Rajasthan,North,Corporate,2025-05-19
C00391,Customer 00391,Female,39,31-40,Lucknow,Uttar Pradesh,North,Small Business,2025-01-17
C00392,Customer 00392,Male,53,51-60,Surat,Gujarat,West,Small Business,2023-07-13
C00393,Customer 00393,Male,42,41-50,Hyderabad,Telangana,South,Consumer,2024-07-28
C00394,Customer 00394,Male,21,21-30,Kolkata,West Bengal,East,Corporate,2023-11-22
C00395,Customer 00395,Male,32,31-40,Bhubaneswar,Odisha,East,Corporate,2024-04-10
C00396,Customer 00396,Female,26,21-30,Pune,Maharashtra,West,Small Business,2022-07-15
C00397,Customer 00397,Male,51,51-60,Chennai,Tamil Nadu,South,Small Business,2023-05-24
C00398,Customer 00398,Female,45,41-50,Delhi,Delhi,North,Consumer,2024-07-03
C00399,Customer 00399,Female,40,31-40,Kolkata,West Bengal,East,Corporate,2025-03-19
C00400,Customer 00400,Female,44,41-50,Delhi,Delhi,North,Corporate,2023-04-29
C00401,Customer 00401,Male,50,41-50,Jaipur,Rajasthan,North,Small Business,2022-11-24
C00402,Customer 00402,Female,28,21-30,Mumbai,Maharashtra,West,Corporate,2023-08-28
C00403,Customer 00403,Male,35,31-40,Ranchi,Jharkhand,East,Consumer,2024-09-06
C00404,Customer 00404,Female,59,51-60,Bengaluru,Karnataka,South,Small Business,2024-05-01
C00405,Customer 00405,Male,36,31-40,Surat,Gujarat,West,Corporate,2025-05-05
C00406,Customer 00406,Female,54,51-60,Chandigarh,Chandigarh,North,Corporate,2024-01-11
C00407,Customer 00407,Male,24,21-30,Chandigarh,Chandigarh,North,Corporate,2024-11-01
C00408,Customer 00408,Male,31,31-40,Hyderabad,Telangana,South,Small Business,2024-12-01
C00409,Customer 00409,Male,34,31-40,Ahmedabad,Gujarat,West,Corporate,2025-04-09
C00410,Customer 00410,Male,53,51-60,Surat,Gujarat,West,Small Business,2022-04-24
C00411,Customer 00411,Male,53,51-60,Ahmedabad,Gujarat,West,Small Business,2024-07-24
C00412,Customer 00412,Female,40,31-40,Jaipur,Rajasthan,North,Corporate,2022-02-14
C00413,Customer 00413,Female,21,21-30,Mumbai,Maharashtra,West,Corporate,2023-03-23
C00414,Customer 00414,Male,48,41-50,Chandigarh,Chandigarh,North,Small Business,2022-05-11
C00415,Customer 00415,Male,51,51-60,Jaipur,Rajasthan,North,Consumer,2023-08-11
C00416,Customer 00416,Male,29,21-30,Pune,Maharashtra,West,Corporate,2024-05-10
C00417,Customer 00417,Female,49,41-50,Ranchi,Jharkhand,East,Small Business,2024-02-09
C00418,Customer 00418,Male,43,41-50,Chandigarh,Chandigarh,North,Consumer,2023-01-01
C00419,Customer 00419,Male,35,31-40,Mumbai,Maharashtra,West,Consumer,2022-02-16
C00420,Customer 00420,Female,55,51-60,Bhubaneswar,Odisha,East,Small Business,2024-12-25
C00421,Customer 00421,Male,36,31-40,Mumbai,Maharashtra,West,Small Business,2023-12-10
C00422,Customer 00422,Female,33,31-40,Bengaluru,Karnataka,South,Corporate,2022-08-20
C00423,Customer 00423,Female,60,51-60,Jaipur,Rajasthan,North,Consumer,2023-05-08
C00424,Customer 00424,Male,27,21-30,Hyderabad,Telangana,South,Corporate,2022-03-10
C00425,Customer 00425,Male,36,31-40,Ahmedabad,Gujarat,West,Corporate,2022-04-01
C00426,Customer 00426,Female,35,31-40,Mumbai,Maharashtra,West,Corporate,2023-03-21
C00427,Customer 00427,Male,53,51-60,Jaipur,Rajasthan,North,Small Business,2023-04-25
C00428,Customer 00428,Female,36,31-40,Patna,Bihar,East,Small Business,2022-10-21
C00429,Customer 00429,Female,40,31-40,Kochi,Kerala,South,Small Business,2022-05-05
C00430,Customer 00430,Female,56,51-60,Chennai,Tamil Nadu,South,Small Business,2022-04-07
C00431,Customer 00431,Female,54,51-60,Ranchi,Jharkhand,East,Small Business,2024-05-02
C00432,Customer 00432,Male,40,31-40,Pune,Maharashtra,West,Small Business,2023-01-12
C00433,Customer 00433,Male,35,31-40,Surat,Gujarat,West,Small Business,2022-10-23
C00434,Customer 00434,Male,56,51-60,Ahmedabad,Gujarat,West,Small Business,2024-05-03
C00435,Customer 00435,Female,36,31-40,Bengaluru,Karnataka,South,Small Business,2023-02-21
C00436,Customer 00436,Male,49,41-50,Patna,Bihar,East,Small Business,2022-07-09
C00437,Customer 00437,Male,38,31-40,Hyderabad,Telangana,South,Small Business,2025-05-23
C00438,Customer 00438,Male,33,31-40,Jaipur,Rajasthan,North,Corporate,2025-02-18
C00439,Customer 00439,Female,34,31-40,Hyderabad,Telangana,South,Small Business,2023-09-13
C00440,Customer 00440,Male,33,31-40,Delhi,Delhi,North,Corporate,2022-08-29
C00441,Customer 00441,Male,59,51-60,Surat,Gujarat,West,Corporate,2023-02-23
C00442,Customer 00442,Male,56,51-60,Mumbai,Maharashtra,West,Small Business,2023-08-03
C00443,Customer 00443,Female,55,51-60,Mumbai,Maharashtra,West,Corporate,2024-01-06
C00444,Customer 00444,Female,44,41-50,Bhubaneswar,Odisha,East,Corporate,2024-10-15
C00445,Customer 00445,Male,51,51-60,Ahmedabad,Gujarat,West,Small Business,2023-02-21
C00446,Customer 00446,Female,47,41-50,Ranchi,Jharkhand,East,Consumer,2025-02-26
C00447,Customer 00447,Male,22,21-30,Kochi,Kerala,South,Small Business,2025-02-07
C00448,Customer 00448,Female,30,21-30,Pune,Maharashtra,West,Consumer,2023-11-07
C00449,Customer 00449,Female,57,51-60,Kochi,Kerala,South,Consumer,2024-10-19
C00450,Customer 00450,Female,52,51-60,Patna,Bihar,East,Corporate,2024-10-01
C00451,Customer 00451,Male,43,41-50,Ahmedabad,Gujarat,West,Consumer,2022-10-14
C00452,Customer 00452,Male,55,51-60,Surat,Gujarat,West,Corporate,2022-05-01
C00453,Customer 00453,Male,24,21-30,Jaipur,Rajasthan,North,Consumer,2024-04-24
C00454,Customer 00454,Male,25,21-30,Bengaluru,Karnataka,South,Corporate,2022-11-06
C00455,Customer 00455,Male,53,51-60,Delhi,Delhi,North,Small Business,2024-02-04
C00456,Customer 00456,Female,52,51-60,Jaipur,Rajasthan,North,Consumer,2022-01-14
C00457,Customer 00457,Male,22,21-30,Pune,Maharashtra,West,Corporate,2023-07-17
C00458,Customer 00458,Male,53,51-60,Bhubaneswar,Odisha,East,Corporate,2024-05-31
C00459,Customer 00459,Male,27,21-30,Chennai,Tamil Nadu,South,Corporate,2022-11-01
C00460,Customer 00460,Male,60,51-60,Kochi,Kerala,South,Corporate,2023-06-01
C00461,Customer 00461,Female,46,41-50,Ranchi,Jharkhand,East,Consumer,2024-02-04
C00462,Customer 00462,Female,57,51-60,Mumbai,Maharashtra,West,Consumer,2023-04-08
C00463,Customer 00463,Male,23,21-30,Bhubaneswar,Odisha,East,Consumer,2024-04-10
C00464,Customer 00464,Female,56,51-60,Mumbai,Maharashtra,West,Small Business,2022-04-25
C00465,Customer 00465,Male,26,21-30,Delhi,Delhi,North,Small Business,2024-06-07
C00466,Customer 00466,Male,54,51-60,Patna,Bihar,East,Consumer,2023-04-16
C00467,Customer 00467,Female,38,31-40,Hyderabad,Telangana,South,Consumer,2022-06-02
C00468,Customer 00468,Male,32,31-40,Kolkata,West Bengal,East,Small Business,2022-02-02
C00469,Customer 00469,Male,46,41-50,Hyderabad,Telangana,South,Consumer,2023-09-05
C00470,Customer 00470,Male,57,51-60,Chennai,Tamil Nadu,South,Small Business,2025-01-12
C00471,Customer 00471,Female,29,21-30,Patna,Bihar,East,Corporate,2022-06-10
C00472,Customer 00472,Male,27,21-30,Ranchi,Jharkhand,East,Small Business,2023-04-21
C00473,Customer 00473,Female,59,51-60,Chandigarh,Chandigarh,North,Corporate,2025-05-04
C00474,Customer 00474,Female,22,21-30,Mumbai,Maharashtra,West,Corporate,2023-07-14
C00475,Customer 00475,Female,35,31-40,Ahmedabad,Gujarat,West,Small Business,2025-02-06
C00476,Customer 00476,Female,32,31-40,Mumbai,Maharashtra,West,Corporate,2025-04-14
C00477,Customer 00477,Male,60,51-60,Mumbai,Maharashtra,West,Small Business,2023-05-20
C00478,Customer 00478,Male,38,31-40,Chandigarh,Chandigarh,North,Consumer,2024-02-18
C00479,Customer 00479,Female,41,41-50,Bengaluru,Karnataka,South,Small Business,2022-08-07
C00480,Customer 00480,Male,40,31-40,Chandigarh,Chandigarh,North,Small Business,2024-01-08
C00481,Customer 00481,Male,29,21-30,Kolkata,West Bengal,East,Consumer,2023-01-19
C00482,Customer 00482,Female,56,51-60,Pune,Maharashtra,West,Corporate,2024-11-15
C00483,Customer 00483,Male,22,21-30,Pune,Maharashtra,West,Consumer,2023-12-26
C00484,Customer 00484,Female,45,41-50,Chandigarh,Chandigarh,North,Consumer,2023-08-21
C00485,Customer 00485,Female,26,21-30,Pune,Maharashtra,West,Corporate,2025-02-19
C00486,Customer 00486,Male,45,41-50,Kochi,Kerala,South,Consumer,2022-10-12
C00487,Customer 00487,Female,38,31-40,Kolkata,West Bengal,East,Small Business,2022-10-26
C00488,Customer 00488,Male,48,41-50,Chandigarh,Chandigarh,North,Small Business,2024-05-12
C00489,Customer 00489,Female,25,21-30,Bhubaneswar,Odisha,East,Small Business,2023-05-31
C00490,Customer 00490,Female,59,51-60,Kochi,Kerala,South,Corporate,2023-02-05
C00491,Customer 00491,Male,29,21-30,Ahmedabad,Gujarat,West,Small Business,2022-01-14
C00492,Customer 00492,Female,60,51-60,Mumbai,Maharashtra,West,Small Business,2023-11-06
C00493,Customer 00493,Female,48,41-50,Ahmedabad,Gujarat,West,Corporate,2025-05-02
C00494,Customer 00494,Female,41,41-50,Bengaluru,Karnataka,South,Corporate,2023-02-16
C00495,Customer 00495,Female,32,31-40,Surat,Gujarat,West,Small Business,2023-10-16
C00496,Customer 00496,Female,57,51-60,Bhubaneswar,Odisha,East,Consumer,2023-10-30
C00497,Customer 00497,Female,46,41-50,Mumbai,Maharashtra,West,Small Business,2022-08-22
C00498,Customer 00498,Male,56,51-60,Hyderabad,Telangana,South,Consumer,2024-08-03
C00499,Customer 00499,Female,39,31-40,Hyderabad,Telangana,South,Corporate,2022-05-22
C00500,Customer 00500,Female,29,21-30,Pune,Maharashtra,West,Corporate,2023-09-13
C00501,Customer 00501,Female,30,21-30,Kochi,Kerala,South,Corporate,2024-05-16
C00502,Customer 00502,Male,49,41-50,Mumbai,Maharashtra,West,Corporate,2024-09-08
C00503,Customer 00503,Female,55,51-60,Mumbai,Maharashtra,West,Consumer,2024-01-07
C00504,Customer 00504,Male,36,31-40,Chandigarh,Chandigarh,North,Corporate,2023-12-29
C00505,Customer 00505,Male,57,51-60,Chennai,Tamil Nadu,South,Corporate,2024-03-29
C00506,Customer 00506,Female,27,21-30,Patna,Bihar,East,Consumer,2022-07-21
C00507,Customer 00507,Male,53,51-60,Kolkata,West Bengal,East,Corporate,2024-11-28
C00508,Customer 00508,Female,44,41-50,Kochi,Kerala,South,Small Business,2024-08-06
C00509,Customer 00509,Female,22,21-30,Bengaluru,Karnataka,South,Small Business,2022-08-03
C00510,Customer 00510,Female,26,21-30,Bhubaneswar,Odisha,East,Consumer,2022-10-18
C00511,Customer 00511,Female,42,41-50,Ranchi,Jharkhand,East,Small Business,2023-02-28
C00512,Customer 00512,Female,51,51-60,Surat,Gujarat,West,Consumer,2024-06-16
C00513,Customer 00513,Female,25,21-30,Ahmedabad,Gujarat,West,Small Business,2022-04-02
C00514,Customer 00514,Male,42,41-50,Lucknow,Uttar Pradesh,North,Corporate,2022-08-12
C00515,Customer 00515,Male,54,51-60,Chennai,Tamil Nadu,South,Consumer,2025-02-04
C00516,Customer 00516,Female,56,51-60,Chennai,Tamil Nadu,South,Small Business,2024-08-04
C00517,Customer 00517,Female,32,31-40,Kochi,Kerala,South,Consumer,2024-06-04
C00518,Customer 00518,Male,60,51-60,Mumbai,Maharashtra,West,Consumer,2024-07-09
C00519,Customer 00519,Female,21,21-30,Pune,Maharashtra,West,Corporate,2023-03-16
C00520,Customer 00520,Female,25,21-30,Hyderabad,Telangana,South,Corporate,2022-07-28
C00521,Customer 00521,Female,41,41-50,Chennai,Tamil Nadu,South,Consumer,2024-07-26
C00522,Customer 00522,Female,52,51-60,Lucknow,Uttar Pradesh,North,Corporate,2023-10-04
C00523,Customer 00523,Female,58,51-60,Mumbai,Maharashtra,West,Consumer,2023-12-14
C00524,Customer 00524,Female,60,51-60,Ranchi,Jharkhand,East,Consumer,2023-09-02
C00525,Customer 00525,Male,41,41-50,Chandigarh,Chandigarh,North,Consumer,2023-05-04
C00526,Customer 00526,Male,32,31-40,Bhubaneswar,Odisha,East,Small Business,2022-10-17
C00527,Customer 00527,Female,59,51-60,Mumbai,Maharashtra,West,Consumer,2025-03-23
C00528,Customer 00528,Female,32,31-40,Mumbai,Maharashtra,West,Small Business,2025-01-05
C00529,Customer 00529,Male,52,51-60,Chennai,Tamil Nadu,South,Small Business,2022-10-15
C00530,Customer 00530,Female,49,41-50,Chennai,Tamil Nadu,South,Corporate,2022-04-20
C00531,Customer 00531,Male,52,51-60,Ranchi,Jharkhand,East,Consumer,2023-02-04
C00532,Customer 00532,Female,47,41-50,Mumbai,Maharashtra,West,Corporate,2024-10-04
C00533,Customer 00533,Female,52,51-60,Pune,Maharashtra,West,Consumer,2022-06-19
C00534,Customer 00534,Male,39,31-40,Delhi,Delhi,North,Consumer,2023-07-17
C00535,Customer 00535,Female,31,31-40,Kochi,Kerala,South,Small Business,2025-03-04
C00536,Customer 00536,Male,57,51-60,Surat,Gujarat,West,Consumer,2023-07-03
C00537,Customer 00537,Male,49,41-50,Ranchi,Jharkhand,East,Corporate,2023-03-24
C00538,Customer 00538,Male,36,31-40,Pune,Maharashtra,West,Small Business,2022-03-08
C00539,Customer 00539,Female,43,41-50,Ahmedabad,Gujarat,West,Consumer,2024-06-18
C00540,Customer 00540,Male,34,31-40,Lucknow,Uttar Pradesh,North,Corporate,2025-04-19
C00541,Customer 00541,Female,31,31-40,Ranchi,Jharkhand,East,Corporate,2022-10-13
C00542,Customer 00542,Male,24,21-30,Hyderabad,Telangana,South,Corporate,2023-12-20
C00543,Customer 00543,Male,41,41-50,Kolkata,West Bengal,East,Corporate,2023-08-23
C00544,Customer 00544,Female,53,51-60,Bhubaneswar,Odisha,East,Corporate,2022-07-15
C00545,Customer 00545,Female,24,21-30,Bengaluru,Karnataka,South,Small Business,2022-09-17
C00546,Customer 00546,Male,30,21-30,Bengaluru,Karnataka,South,Corporate,2023-10-22
